Assigment name,Assignment,Assignment Type,Author,Billable Hours,Category,Cost Center,Cost Center (Business Unit),Customer Responsible,Date,Employee Role,Entry Date,Hour Price,Hours Worked,Industry,Internal,Invoice Number,Invoiced,Invoicing Date,Margin,Non-Billable,Owner,Paid,Parent Company,Parent Company Home Country,Parent Company Industry,Parent Company Responsible,Parent Company Type,Payer,Payer Home Country,Payment Date,Principal,Principal Home Country,Principal Type,Responsible,Seller,Skill,Status (Registere,Tax Rate,Total,Transaction,Transaction Type,Transaction Type Englis,Transaction status (Ope,Type (Fe
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,10.5,,Palvelu,,Helen Hakaniemi,2009-12-21,,2008-09-29,170.0,12.0,Pankki,False,20080020,595.0,2008-10-01,565.0,False,Helen Hakaniemi,595.0,,,,,,Ankallispankki Oy,Suomi,2009-12-21,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,595.0,Dokumentin laatiminen / haastehakemus,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,6.0,,Palvelu,Palvelu,Helen Hakaniemi,2009-12-18,,2009-09-02,170.0,6.0,Pankki,False,20090044,340.0,2009-09-11,310.0,False,Helen Hakaniemi,340.0,,,,,,Ankallispankki Oy,Suomi,2009-12-18,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,340.0,Email,Sähköposti asiakkaalle,Email to client,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,43.09,,Palvelu,,Helen Hakaniemi,2009-12-21,,2008-09-30,170.0,43.09,Pankki,False,20080020,850.0,2008-10-01,850.0,False,Helen Hakaniemi,2054.98,,,,,,Ankallispankki Oy,Suomi,2009-12-21,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,850.0,Esiintyminen oikeudessa,Esiintyminen oikeudessa,Court appearance,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,4.5,,Palvelu,,Helen Hakaniemi,2009-12-21,,2008-09-29,170.0,4.5,Pankki,False,20080020,255.0,2008-10-01,225.0,False,Helen Hakaniemi,255.0,,,,,,Ankallispankki Oy,Suomi,2009-12-21,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,255.0,Haastehakemuksen työstäminen,Haastehakemuksen työstäminen,Writing a complaint,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Boris Keilaniemi,0.0,,Palvelu,Palvelu,Helen Hakaniemi,2009-12-18,Osakas,2009-09-02,,0.0,Pankki,False,20090044,171.0,2009-09-11,,False,Helen Hakaniemi,276.75,,,,,,Ankallispankki Oy,Suomi,2009-12-18,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Veroton,171.0,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Maksettu,Kulu
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,0.0,,Palvelu,,Helen Hakaniemi,2009-01-28,,2009-01-07,,0.0,Pankki,False,20080079,26.4,2009-01-07,,False,Helen Hakaniemi,26.4,,,,,,Ankallispankki Oy,Suomi,2009-01-28,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,26.4,Kilometrikorvaus Helsinki - Keskusta,Kilometrikorvaus,Mileage allowance,Maksettu,Kulu
 Murto pankkiin,20080005,Rikosoikeus,Kati Alley,2.0,,Palvelu,Palvelu,Helen Hakaniemi,2013-06-10,Asiantuntija,2013-06-10,300.0,2.0,Pankki,False,,,NaT,600.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Kirjattu,Veroton,600.0,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Avoin,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,0.0,,Palvelu,,Helen Hakaniemi,2009-12-21,,2008-10-01,,0.0,Pankki,False,20080020,176.0,2008-10-01,,False,Helen Hakaniemi,176.0,,,,,,Ankallispankki Oy,Suomi,2009-12-21,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,176.0,Matkakorvaus Helsinki - Tampere - Helsinki,Kilometrikorvaus,Mileage allowance,Maksettu,Kulu
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,9.0,,Palvelu,,Helen Hakaniemi,2009-01-28,,2009-01-07,170.0,9.0,Pankki,False,20080079,510.0,2009-01-07,480.0,False,Helen Hakaniemi,510.0,,,,,,Ankallispankki Oy,Suomi,2009-01-28,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,510.0,Neuvottelu tstossa,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,4.0,,Palvelu,Palvelu,Helen Hakaniemi,2012-02-16,,2012-02-16,170.0,4.0,Pankki,False,,,NaT,650.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Kirjattu,,680.0,Neuvottelu vankilassa,Neuvottelu vankilassa,Meeting in a prison,Avoin,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Jopi Jalkapuoli,20.22,,Palvelu,,Helen Hakaniemi,2009-03-12,,2009-02-03,170.0,20.22,Pankki,False,20090003,1275.0,2009-03-12,1245.0,False,Helen Hakaniemi,887.45,,,,,,Ankallispankki Oy,Suomi,2009-03-12,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,1275.0,Oikeudenkäynit,,,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,12.13,,Palvelu,,Helen Hakaniemi,2009-03-12,,2009-02-03,170.0,12.13,Pankki,False,20090003,765.0,2009-03-12,735.0,False,Helen Hakaniemi,532.47,,,,,,Ankallispankki Oy,Suomi,2009-03-12,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,765.0,Oikeudenkäynti,,,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,10.5,,Palvelu,,Helen Hakaniemi,2009-12-21,,2008-10-01,170.0,10.5,Pankki,False,20080020,595.0,2008-10-01,565.0,False,Helen Hakaniemi,595.0,,,,,,Ankallispankki Oy,Suomi,2009-12-21,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,595.0,Oikeudenkäynti (Outlookista tuotu toimenpide),Esiintyminen oikeudessa,Court appearance,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,12.0,,Palvelu,,Helen Hakaniemi,2009-12-21,,2008-09-29,170.0,12.0,Pankki,False,20080020,680.0,2008-10-01,650.0,False,Helen Hakaniemi,680.0,,,,,,Ankallispankki Oy,Suomi,2009-12-21,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,680.0,Oikeudenkäynti (kalenterista tehty toimenpide),Esiintyminen oikeudessa,Court appearance,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,5.45,,Palvelu,Palvelu,Helen Hakaniemi,2009-12-18,,2009-09-02,170.0,3.9499999999999997,Pankki,False,20090044,170.0,2009-09-11,140.0,False,Helen Hakaniemi,233.32,,,,,,Ankallispankki Oy,Suomi,2009-12-18,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,170.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,0.75,,Palvelu,,Helen Hakaniemi,2009-12-21,,2008-10-01,170.0,0.75,Pankki,False,20080020,42.5,2008-10-01,35.0,False,Helen Hakaniemi,42.5,,,,,,Ankallispankki Oy,Suomi,2009-12-21,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,42.5,Puhelinneuvottelu Kalle Ankan kanssa,Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,0.5,,Palvelu,,Helen Hakaniemi,2010-09-01,,2009-09-15,170.0,0.5,Pankki,False,20090246,42.5,2010-09-01,35.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 22 %,42.5,Puhelinneuvottelu Kivinen/Soranen,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,0.0,,Palvelu,Palvelu,Helen Hakaniemi,2009-12-18,,2009-09-10,,0.0,Pankki,False,20090044,32.0,2009-09-11,,False,Helen Hakaniemi,32.0,,,,,,Ankallispankki Oy,Suomi,2009-12-18,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,32.0,Puolipäiväraha kotimaa,Puolipäiväraha kotimaa,"Half per-diem, domestic",Maksettu,Kulu
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,15.44,,Palvelu,,Helen Hakaniemi,2009-03-12,,2009-02-02,170.0,15.44,Pankki,False,20090003,595.0,2009-03-12,565.0,False,Helen Hakaniemi,414.15000000000003,,,,,,Ankallispankki Oy,Suomi,2009-03-12,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,595.0,Tapaaminen,,,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,10.5,,Palvelu,Palvelu,Helen Hakaniemi,2009-12-18,,2009-09-11,170.0,10.5,Pankki,False,20090044,595.0,2009-09-11,565.0,False,Helen Hakaniemi,595.0,,,,,,Ankallispankki Oy,Suomi,2009-12-18,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Maksettu,Alv 22 %,595.0,Tehty kovasti työtä,haastehakemuksen laatiminen,Writing a complaint,Maksettu,Palkkio
 Murto pankkiin,20080005,Rikosoikeus,Helen Hakaniemi,16.0,,Palvelu,,Helen Hakaniemi,2008-12-17,,2008-10-01,170.0,16.0,Pankki,False,20080073,850.0,2008-12-17,820.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 22 %,850.0,Toimeksiantoon perehtyminen,Tutkittu asiaa,Investigation,Tulostettu,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2012-01-19,,2008-12-01,170.0,0.0,Pankki,False,H2012-014,595.0,2012-01-19,490.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 22 %,595.0, Asiakirjan laatiminen,,,Hyvitetty,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2012-01-19,,2008-12-02,170.0,0.0,Pankki,False,H2012-014,680.0,2012-01-19,560.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 22 %,680.0, Oikeudenkäynti,,,Hyvitetty,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,3.5,,,,Helen Hakaniemi,2012-01-19,,2008-12-01,170.0,3.5,Pankki,False,20110025,595.0,2012-01-19,565.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 23 %,595.0,Asiakirjan laatiminen,,,Peruttu,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,3.0,,,,Helen Hakaniemi,2012-01-19,,2008-11-05,170.0,3.0,Pankki,False,20110025,510.0,2012-01-19,480.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 23 %,510.0,Dokumentin laatiminen,Neuvottelu tstossa,Meeting at the office,Peruttu,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,2.0,,,,Helen Hakaniemi,2012-01-19,,2009-01-26,170.0,2.0,Pankki,False,20110025,340.0,2012-01-19,310.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 23 %,340.0,Dokumentin työstäminen toimistolla,Haastehakemuksen työstäminen,Writing a complaint,Peruttu,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2012-01-19,,2008-12-03,,0.0,Pankki,False,20110025,110.0,2012-01-19,,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 23 %,110.0,Kilometrikorvaus Helsinki - Tampere - Helsinki,Kilometrikorvaus,Mileage allowance,Peruttu,Kulu
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2012-01-19,,2009-01-28,0.0,0.0,Pankki,False,20110025,170.0,2012-01-19,170.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 23 %,170.0,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Peruttu,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,9.0,,,,Helen Hakaniemi,2012-01-19,,2008-12-02,170.0,10.0,Pankki,False,20110025,1020.0,2012-01-19,990.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 23 %,1020.0,Oikeudenkäynti,,,Peruttu,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2012-01-19,,2009-01-26,170.0,0.0,Pankki,False,H2012-014,425.0,2012-01-19,350.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 22 %,425.0,Oikeudenkäynti Tampereen käräjäoikeudessa,Esiintyminen oikeudessa,Court appearance,Hyvitetty,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,1.0,,,,Helen Hakaniemi,2012-01-19,,2009-01-28,170.0,0.0,Pankki,False,20110025,170.0,2012-01-19,170.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 23 %,170.0,Sähköposti asiakkaalle,Sähköposti asiakkaalle,Email to client,Peruttu,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,4.0,,,,Helen Hakaniemi,2012-01-19,,2008-12-03,170.0,5.0,Pankki,False,20110025,680.0,2012-01-19,650.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 23 %,680.0,Tapaaminen asiakkaan luona,,,Peruttu,Palkkio
 Roope Ankan testamentti,20080006,Perintöoikeus,Helen Hakaniemi,2.5,,,,Helen Hakaniemi,2012-01-19,,2009-01-27,170.0,2.5,Pankki,False,20110025,425.0,2012-01-19,395.0,False,Helen Hakaniemi,0.0,,,,,,Ankallispankki Oy,Suomi,NaT,Ankallispankki Oy,Suomi,Prospect,Helen Hakaniemi,,,Laskutettu,Alv 23 %,425.0,Tapaaminen toimistolla,Neuvottelu tstossa,Meeting at the office,Peruttu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,2.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-01,170.0,2.0,,False,20080044,340.0,2008-10-30,310.0,False,Boris Keilaniemi,332.78,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,340.0,Asiakastapaaminen,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,2.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-01,170.0,2.0,,False,20080044,340.0,2008-10-30,310.0,False,Boris Keilaniemi,332.78,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,340.0,Asiakastapaaminen Onni Oy,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,0.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-29,250.0,0.0,,False,20080044,0.0,2008-10-30,0.0,False,Boris Keilaniemi,0.0,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,0.0,Dokumentin laatiminen,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,8.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-29,250.0,8.0,,False,20080044,2000.0,2008-10-30,1970.0,False,Boris Keilaniemi,1957.52,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,2000.0,"Esiintyminen oikeudessa, pääkäsittely Helsingin käräjäoikeudessa",Esiintyminen oikeudessa,Court appearance,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,0.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-29,,0.0,,False,20080044,110.0,2008-10-30,,False,Boris Keilaniemi,110.0,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,110.0,Matkakorvaus,Kilometrikorvaus,Mileage allowance,Maksettu,Kulu
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,5.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-27,250.0,5.0,,False,20080044,1250.0,2008-10-30,1220.0,False,Boris Keilaniemi,1223.46,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,1250.0,Neuvottelu PK/MS,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,5.0,,,,Boris Keilaniemi,2008-11-19,Osakas,2008-11-19,250.0,5.0,,False,,,NaT,1220.0,False,Boris Keilaniemi,0.0,,,,,,,,NaT,Onni Oy,Suomi,,Boris Keilaniemi,,,Kirjattu,,1250.0,Neuvottelu asiakkaa luona,Sähköpostin laadinta,Writing an email,Avoin,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,4.5,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-01,170.0,4.5,,False,20080044,510.0,2008-10-30,480.0,False,Boris Keilaniemi,499.17,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,510.0,Neuvottelu tstossa,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,1.5,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-30,250.0,0.0,,False,20080044,375.0,2008-10-30,375.0,False,Boris Keilaniemi,367.04,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,375.0,Neuvottelu tstossa PK / Matti Mäkinen,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,1.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-01,170.0,1.0,,False,20080044,170.0,2008-10-30,140.0,False,Boris Keilaniemi,210.42999999999998,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,170.0,Puhelinneuvottelu,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,0.0,Laskutettava,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-29,,0.0,,False,20080044,70.0,2008-10-30,,False,Boris Keilaniemi,70.0,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Veroton,70.0,Päätöksen lunastus,Päätöksen lunastus,Resolution claim,Maksettu,Kulu
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,1.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-29,250.0,1.0,,False,20080044,250.0,2008-10-30,220.0,False,Boris Keilaniemi,244.69,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,250.0,Toimeksiantoon perehtyminen,Tutkittu asiaa,Investigation,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,2.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-01,170.0,2.0,,False,20080044,340.0,2008-10-30,310.0,False,Boris Keilaniemi,332.78,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,340.0,Verovalituksen laatiminen,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
" Urakkariita Onni Oy / Tilaaja Oy, helsingin käräjäoikeus",20080007,Velkomusasia,Boris Keilaniemi,1.0,,,,Boris Keilaniemi,2013-05-31,Osakas,2008-10-27,170.0,1.0,,False,20080044,85.0,2008-10-30,70.0,False,Boris Keilaniemi,166.4,,,,,,Onni Oy,Suomi,2013-05-31,Onni Oy,Suomi,,Boris Keilaniemi,,,Maksettu,Alv 22 %,85.0,kirjallinen lausuma,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 velkomus Kapteeni Koukku,20080008,Velkomusasia,Nelli Niittykumpu,3.0,,,,Nelli Niittykumpu,2008-10-01,,2008-10-01,170.0,3.0,,False,,,NaT,480.0,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,peter pan oy,Suomi,,Kustaa Kulosaari,,,Kirjattu,,510.0,Dokumentin laatiminen,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Avoin,Palkkio
 velkomus Kapteeni Koukku,20080008,Velkomusasia,Nelli Niittykumpu,4.0,,,,Nelli Niittykumpu,2008-10-01,,2008-10-01,170.0,4.0,,False,,,NaT,650.0,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,peter pan oy,Suomi,,Kustaa Kulosaari,,,Kirjattu,,680.0,Esiintyminen oikeudessa,Esiintyminen oikeudessa,Court appearance,Avoin,Palkkio
 velkomus Kapteeni Koukku,20080008,Velkomusasia,Nelli Niittykumpu,0.5,,,,Nelli Niittykumpu,2008-10-01,,2008-10-01,170.0,0.5,,False,,,NaT,55.0,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,peter pan oy,Suomi,,Kustaa Kulosaari,,,Kirjattu,,85.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 velkomus Kapteeni Koukku,20080008,Velkomusasia,Nelli Niittykumpu,1.0,,,,Nelli Niittykumpu,2008-10-01,,2008-10-01,170.0,1.0,,False,,,NaT,170.0,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,peter pan oy,Suomi,,Kustaa Kulosaari,,,Kirjattu,,170.0,katselmus,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 velkomus Kapteeni Koukku,20080008,Velkomusasia,Nelli Niittykumpu,4.0,,,,Nelli Niittykumpu,2008-10-01,,2008-10-01,170.0,4.0,,False,,,NaT,650.0,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,peter pan oy,Suomi,,Kustaa Kulosaari,,,Kirjattu,,680.0,"katselmus, matka-aika",Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 Pesänselvitys ja perinnönjako,20080009,Perintöoikeus,Kustaa Kulosaari,2.69,,,,Boris Keilaniemi,2009-06-03,,2008-10-01,200.0,2.69,,False,20090004,200.0,2009-03-12,170.0,False,Kustaa Kulosaari,139.33999999999997,,,,,,Onni Oy,Suomi,2009-06-03,Onni Oy,Suomi,,Kustaa Kulosaari,,,Maksettu,Alv 22 %,200.0,Dokumentin laatiminen / perukirja,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 Pesänselvitys ja perinnönjako,20080009,Perintöoikeus,Kustaa Kulosaari,0.0,,,,Boris Keilaniemi,2009-06-03,,2009-03-12,,0.0,,False,20090004,0.0,2009-03-12,,False,Kustaa Kulosaari,0.0,,,,,,Onni Oy,Suomi,2009-06-03,Onni Oy,Suomi,,Kustaa Kulosaari,,,Maksettu,Alv 22 %,0.0,Kokopäiväraha kotimaa,Kokopäiväraha kotimaa,"Per-diem, domestic",Maksettu,Kulu
 Pesänselvitys ja perinnönjako,20080009,Perintöoikeus,Kustaa Kulosaari,8.09,,,,Boris Keilaniemi,2009-06-03,,2008-09-29,170.0,8.09,,False,20090004,510.0,2009-03-12,480.0,False,Kustaa Kulosaari,355.33,,,,,,Onni Oy,Suomi,2009-06-03,Onni Oy,Suomi,,Kustaa Kulosaari,,,Maksettu,Alv 22 %,510.0,Neuvottelu asiakkaan kanssa,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
